institute_name,university,semester,subject,course_id,batch,section,num_sections,students,scheduled_mcq_practices,mcq_attendance,mcq_attendance_pct,total_mcq_questions,mcq_attempts,mcq_expected_attempts,mcq_attempt_pct,mcq_correct,mcq_accuracy_pct,scheduled_coding_practices,coding_attendance,coding_attendance_pct,total_coding_problems,coding_attempts,coding_expected_attempts,coding_attempt_pct,coding_completions,coding_completion_pct
Chaitanya Deemed-to-be University,CDU (Chaitanya Deemed University),Semester 2,Introduction to React JS,40ab5ebd3def4fafadca3d39d921df1c,CDU Batch-1,S-019,21,29,2,0,0,44,0,1276,0,0,0,23,6,20.69,57,25,1653,1.51,16,64
Chaitanya Deemed-to-be University,CDU (Chaitanya Deemed University),Semester 2,Introduction to React JS,40ab5ebd3def4fafadca3d39d921df1c,CDU Batch-1,S-020,21,46,3,0,0,68,0,3128,0,0,0,23,5,10.87,56,10,2576,0.39,0,0
Chaitanya Deemed-to-be University,CDU (Chaitanya Deemed University),Semester 2,Introduction to React JS,40ab5ebd3def4fafadca3d39d921df1c,CDU Batch-1,S-021,21,132,4,2,1.52,88,76,11616,0.65,44,57.89,26,12,9.09,62,40,8184,0.49,0,0
Chaitanya Deemed-to-be University,CDU (Chaitanya Deemed University),Semester 2,JS Essentials,7e0446da981d4faab02df4dc605dba66,CDU Batch-1,S-001,21,64,11,49,76.56,760,15072,48640,30.99,13634,90.46,10,48,75,113,1618,7232,22.37,1447,89.43
Chaitanya Deemed-to-be University,CDU (Chaitanya Deemed University),Semester 2,JS Essentials,7e0446da981d4faab02df4dc605dba66,CDU Batch-1,S-002,21,64,11,46,71.88,720,11634,46080,25.25,10345,88.92,8,40,62.5,97,1057,6208,17.03,944,89.31
Chaitanya Deemed-to-be University,CDU (Chaitanya Deemed University),Semester 2,JS Essentials,7e0446da981d4faab02df4dc605dba66,CDU Batch-1,S-003,21,80,15,60,75,680,11281,54400,20.74,10161,90.07,13,56,70,131,1519,10480,14.49,1263,83.15
Chaitanya Deemed-to-be University,CDU (Chaitanya Deemed University),Semester 2,JS Essentials,7e0446da981d4faab02df4dc605dba66,CDU Batch-1,S-004,21,94,14,75,79.79,640,17609,60160,29.27,15833,89.91,11,73,77.66,118,2831,11092,25.52,2387,84.32
Chaitanya Deemed-to-be University,CDU (Chaitanya Deemed University),Semester 2,JS Essentials,7e0446da981d4faab02df4dc605dba66,CDU Batch-1,S-005,21,94,14,72,76.6,620,13467,58280,23.11,12030,89.33,11,68,72.34,112,1737,10528,16.5,1443,83.07
Chaitanya Deemed-to-be University,CDU (Chaitanya Deemed University),Semester 2,JS Essentials,7e0446da981d4faab02df4dc605dba66,CDU Batch-1,S-006,21,62,16,44,70.97,760,8740,47120,18.55,7884,90.21,13,45,72.58,125,1145,7750,14.77,1011,88.3
Chaitanya Deemed-to-be University,CDU (Chaitanya Deemed University),Semester 2,JS Essentials,7e0446da981d4faab02df4dc605dba66,CDU Batch-1,S-007,21,60,15,39,65,880,8939,52800,16.93,7994,89.43,13,36,60,120,1460,7200,20.28,1269,86.92
Chaitanya Deemed-to-be University,CDU (Chaitanya Deemed University),Semester 2,JS Essentials,7e0446da981d4faab02df4dc605dba66,CDU Batch-1,S-008,21,58,10,41,70.69,520,6602,30160,21.89,5859,88.75,6,40,68.97,63,703,3654,19.24,610,86.77
Chaitanya Deemed-to-be University,CDU (Chaitanya Deemed University),Semester 2,JS Essentials,7e0446da981d4faab02df4dc605dba66,CDU Batch-1,S-009,21,60,11,40,66.67,760,9935,45600,21.79,8844,89.02,9,46,76.67,106,1248,6360,19.62,1019,81.65
Chaitanya Deemed-to-be University,CDU (Chaitanya Deemed University),Semester 2,JS Essentials,7e0446da981d4faab02df4dc605dba66,CDU Batch-1,S-010,21,70,12,45,64.29,560,8305,39200,21.19,7451,89.72,10,48,68.57,100,1006,7000,14.37,879,87.38
Chaitanya Deemed-to-be University,CDU (Chaitanya Deemed University),Semester 2,JS Essentials,7e0446da981d4faab02df4dc605dba66,CDU Batch-1,S-011,21,51,10,31,60.78,720,7580,36720,20.64,6877,90.73,8,32,62.75,85,818,4335,18.87,719,87.9
Chaitanya Deemed-to-be University,CDU (Chaitanya Deemed University),Semester 2,JS Essentials,7e0446da981d4faab02df4dc605dba66,CDU Batch-1,S-012,21,60,17,38,63.33,1180,15045,70800,21.25,13582,90.28,14,36,60,158,1298,9480,13.69,1116,85.98
Chaitanya Deemed-to-be University,CDU (Chaitanya Deemed University),Semester 2,JS Essentials,7e0446da981d4faab02df4dc605dba66,CDU Batch-1,S-013,21,60,15,43,71.67,900,9643,54000,17.86,8412,87.23,10,39,65,107,1423,6420,22.17,1261,88.62
Chaitanya Deemed-to-be University,CDU (Chaitanya Deemed University),Semester 2,JS Essentials,7e0446da981d4faab02df4dc605dba66,CDU Batch-1,S-014,21,60,13,45,75,620,8063,37200,21.67,7172,88.95,12,41,68.33,131,847,7860,10.78,719,84.89
Chaitanya Deemed-to-be University,CDU (Chaitanya Deemed University),Semester 2,JS Essentials,7e0446da981d4faab02df4dc605dba66,CDU Batch-1,S-015,21,60,13,45,75,820,6383,49200,12.97,5411,84.77,9,39,65,91,891,5460,16.32,725,81.37
Chaitanya Deemed-to-be University,CDU (Chaitanya Deemed University),Semester 2,JS Essentials,7e0446da981d4faab02df4dc605dba66,CDU Batch-1,S-016,21,76,11,45,59.21,540,7221,41040,17.6,6170,85.45,8,47,61.84,90,729,6840,10.66,574,78.74
Chaitanya Deemed-to-be University,CDU (Chaitanya Deemed University),Semester 2,JS Essentials,7e0446da981d4faab02df4dc605dba66,CDU Batch-1,S-017,21,60,13,39,65,540,5044,32400,15.57,4444,88.1,11,32,53.33,103,353,6180,5.71,256,72.52
Chaitanya Deemed-to-be University,CDU (Chaitanya Deemed University),Semester 2,JS Essentials,7e0446da981d4faab02df4dc605dba66,CDU Batch-1,S-018,21,61,12,30,49.18,740,3792,45140,8.4,3407,89.85,12,25,40.98,145,598,8845,6.76,498,83.28
Chaitanya Deemed-to-be University,CDU (Chaitanya Deemed University),Semester 2,JS Essentials,7e0446da981d4faab02df4dc605dba66,CDU Batch-1,S-019,21,29,8,12,41.38,460,526,13340,3.94,428,81.37,7,11,37.93,77,60,2233,2.69,43,71.67
Chaitanya Deemed-to-be University,CDU (Chaitanya Deemed University),Semester 2,JS Essentials,7e0446da981d4faab02df4dc605dba66,CDU Batch-1,S-020,21,46,13,30,65.22,660,5914,30360,19.48,5313,89.84,12,25,54.35,155,375,7130,5.26,265,70.67
Chaitanya Deemed-to-be University,CDU (Chaitanya Deemed University),Semester 2,JS Essentials,7e0446da981d4faab02df4dc605dba66,CDU Batch-1,S-021,21,132,11,16,12.12,560,1771,73920,2.4,1583,89.38,9,14,10.61,100,96,13200,0.73,71,73.96
Chaitanya Deemed-to-be University,CDU (Chaitanya Deemed University),Semester 2,MongoDB,dd6794ae52064bb4af26efdacd3668fd,CDU Batch-1,S-001,21,64,10,11,17.19,170,516,10880,4.74,438,84.88,0,0,0,0,0,0,0,0,0
Chaitanya Deemed-to-be University,CDU (Chaitanya Deemed University),Semester 2,MongoDB,dd6794ae52064bb4af26efdacd3668fd,CDU Batch-1,S-002,21,64,6,12,18.75,110,325,7040,4.62,281,86.46,0,0,0,0,0,0,0,0,0
Chaitanya Deemed-to-be University,CDU (Chaitanya Deemed University),Semester 2,MongoDB,dd6794ae52064bb4af26efdacd3668fd,CDU Batch-1,S-003,21,80,8,8,10,150,111,12000,0.92,100,90.09,0,0,0,0,0,0,0,0,0
Chaitanya Deemed-to-be University,CDU (Chaitanya Deemed University),Semester 2,MongoDB,dd6794ae52064bb4af26efdacd3668fd,CDU Batch-1,S-004,21,94,9,14,14.89,170,656,15980,4.11,534,81.4,0,0,0,0,0,0,0,0,0
Chaitanya Deemed-to-be University,CDU (Chaitanya Deemed University),Semester 2,MongoDB,dd6794ae52064bb4af26efdacd3668fd,CDU Batch-1,S-005,21,94,7,21,22.34,130,657,12220,5.38,556,84.63,0,0,0,0,0,0,0,0,0
Chaitanya Deemed-to-be University,CDU (Chaitanya Deemed University),Semester 2,MongoDB,dd6794ae52064bb4af26efdacd3668fd,CDU Batch-1,S-006,21,62,7,6,9.68,120,170,7440,2.28,152,89.41,0,0,0,0,0,0,0,0,0
Chaitanya Deemed-to-be University,CDU (Chaitanya Deemed University),Semester 2,MongoDB,dd6794ae52064bb4af26efdacd3668fd,CDU Batch-1,S-007,21,60,7,5,8.33,130,173,7800,2.22,143,82.66,0,0,0,0,0,0,0,0,0
Chaitanya Deemed-to-be University,CDU (Chaitanya Deemed University),Semester 2,MongoDB,dd6794ae52064bb4af26efdacd3668fd,CDU Batch-1,S-008,21,58,11,13,22.41,170,672,9860,6.82,571,84.97,0,0,0,0,0,0,0,0,0
Chaitanya Deemed-to-be University,CDU (Chaitanya Deemed University),Semester 2,MongoDB,dd6794ae52064bb4af26efdacd3668fd,CDU Batch-1,S-009,21,60,6,5,8.33,110,118,6600,1.79,104,88.14,0,0,0,0,0,0,0,0,0
Chaitanya Deemed-to-be University,CDU (Chaitanya Deemed University),Semester 2,MongoDB,dd6794ae52064bb4af26efdacd3668fd,CDU Batch-1,S-010,21,70,7,6,8.57,120,140,8400,1.67,104,74.29,0,0,0,0,0,0,0,0,0
Chaitanya Deemed-to-be University,CDU (Chaitanya Deemed University),Semester 2,MongoDB,dd6794ae52064bb4af26efdacd3668fd,CDU Batch-1,S-011,21,51,7,9,17.65,130,292,6630,4.4,259,88.7,0,0,0,0,0,0,0,0,0
Chaitanya Deemed-to-be University,CDU (Chaitanya Deemed University),Semester 2,MongoDB,dd6794ae52064bb4af26efdacd3668fd,CDU Batch-1,S-012,21,60,8,8,13.33,140,298,8400,3.55,256,85.91,0,0,0,0,0,0,0,0,0
Chaitanya Deemed-to-be University,CDU (Chaitanya Deemed University),Semester 2,MongoDB,dd6794ae52064bb4af26efdacd3668fd,CDU Batch-1,S-013,21,60,9,16,26.67,170,755,10200,7.4,676,89.54,0,0,0,0,0,0,0,0,0
Chaitanya Deemed-to-be University,CDU (Chaitanya Deemed University),Semester 2,MongoDB,dd6794ae52064bb4af26efdacd3668fd,CDU Batch-1,S-014,21,60,8,11,18.33,160,265,9600,2.76,230,86.79,0,0,0,0,0,0,0,0,0
Chaitanya Deemed-to-be University,CDU (Chaitanya Deemed University),Semester 2,MongoDB,dd6794ae52064bb4af26efdacd3668fd,CDU Batch-1,S-015,21,60,9,14,23.33,160,748,9600,7.79,643,85.96,0,0,0,0,0,0,0,0,0
Chaitanya Deemed-to-be University,CDU (Chaitanya Deemed University),Semester 2,MongoDB,dd6794ae52064bb4af26efdacd3668fd,CDU Batch-1,S-016,21,76,10,13,17.11,180,320,13680,2.34,159,49.69,0,0,0,0,0,0,0,0,0
Chaitanya Deemed-to-be University,CDU (Chaitanya Deemed University),Semester 2,MongoDB,dd6794ae52064bb4af26efdacd3668fd,CDU Batch-1,S-017,21,60,7,3,5,130,90,7800,1.15,67,74.44,0,0,0,0,0,0,0,0,0
Chaitanya Deemed-to-be University,CDU (Chaitanya Deemed University),Semester 2,MongoDB,dd6794ae52064bb4af26efdacd3668fd,CDU Batch-1,S-018,21,61,5,5,8.2,100,69,6100,1.13,57,82.61,0,0,0,0,0,0,0,0,0
Chaitanya Deemed-to-be University,CDU (Chaitanya Deemed University),Semester 2,MongoDB,dd6794ae52064bb4af26efdacd3668fd,CDU Batch-1,S-019,21,29,10,2,6.9,180,40,5220,0.77,26,65,0,0,0,0,0,0,0,0,0
Chaitanya Deemed-to-be University,CDU (Chaitanya Deemed University),Semester 2,MongoDB,dd6794ae52064bb4af26efdacd3668fd,CDU Batch-1,S-020,21,46,9,3,6.52,160,66,7360,0.9,58,87.88,0,0,0,0,0,0,0,0,0
Chaitanya Deemed-to-be University,CDU (Chaitanya Deemed University),Semester 2,MongoDB,dd6794ae52064bb4af26efdacd3668fd,CDU Batch-1,S-021,21,132,14,4,3.03,240,180,31680,0.57,105,58.33,0,0,0,0,0,0,0,0,0
Chaitanya Deemed-to-be University,CDU (Chaitanya Deemed University),Semester 2,NIAT - DSA,e216af3ebcd04dee9c4f67e7502ecba3,CDU Batch-1,S-001,21,64,42,49,76.56,382,2862,24448,11.71,2549,89.06,40,55,85.94,138,1172,8832,13.27,971,82.85
Chaitanya Deemed-to-be University,CDU (Chaitanya Deemed University),Semester 2,NIAT - DSA,e216af3ebcd04dee9c4f67e7502ecba3,CDU Batch-1,S-002,21,64,39,51,79.69,399,2590,25536,10.14,2337,90.23,36,55,85.94,131,939,8384,11.2,731,77.85
Chaitanya Deemed-to-be University,CDU (Chaitanya Deemed University),Semester 2,NIAT - DSA,e216af3ebcd04dee9c4f67e7502ecba3,CDU Batch-1,S-003,21,80,39,37,46.25,387,1605,30960,5.18,1387,86.42,38,52,65,117,785,9360,8.39,501,63.82
Chaitanya Deemed-to-be University,CDU (Chaitanya Deemed University),Semester 2,NIAT - DSA,e216af3ebcd04dee9c4f67e7502ecba3,CDU Batch-1,S-004,21,94,33,85,90.43,336,3958,31584,12.53,3367,85.07,30,85,90.43,93,1819,8742,20.81,1500,82.46
Chaitanya Deemed-to-be University,CDU (Chaitanya Deemed University),Semester 2,NIAT - DSA,e216af3ebcd04dee9c4f67e7502ecba3,CDU Batch-1,S-005,21,94,40,71,75.53,384,4333,36096,12,3791,87.49,36,79,84.04,131,1789,12314,14.53,1496,83.62
Chaitanya Deemed-to-be University,CDU (Chaitanya Deemed University),Semester 2,NIAT - DSA,e216af3ebcd04dee9c4f67e7502ecba3,CDU Batch-1,S-006,21,62,37,33,53.23,366,1935,22692,8.53,1665,86.05,34,45,72.58,109,942,6758,13.94,737,78.24
Chaitanya Deemed-to-be University,CDU (Chaitanya Deemed University),Semester 2,NIAT - DSA,e216af3ebcd04dee9c4f67e7502ecba3,CDU Batch-1,S-007,21,60,37,47,78.33,359,1647,21540,7.65,1433,87.01,35,50,83.33,121,1253,7260,17.26,1089,86.91
Chaitanya Deemed-to-be University,CDU (Chaitanya Deemed University),Semester 2,NIAT - DSA,e216af3ebcd04dee9c4f67e7502ecba3,CDU Batch-1,S-008,21,58,43,35,60.34,390,1596,22620,7.06,1424,89.22,45,45,77.59,151,1020,8758,11.65,852,83.53
Chaitanya Deemed-to-be University,CDU (Chaitanya Deemed University),Semester 2,NIAT - DSA,e216af3ebcd04dee9c4f67e7502ecba3,CDU Batch-1,S-009,21,60,40,46,76.67,345,2293,20700,11.08,2002,87.31,39,55,91.67,151,1565,9060,17.27,1309,83.64
Chaitanya Deemed-to-be University,CDU (Chaitanya Deemed University),Semester 2,NIAT - DSA,e216af3ebcd04dee9c4f67e7502ecba3,CDU Batch-1,S-010,21,70,41,38,54.29,393,2592,27510,9.42,2300,88.73,43,48,68.57,141,1560,9870,15.81,1308,83.85
Chaitanya Deemed-to-be University,CDU (Chaitanya Deemed University),Semester 2,NIAT - DSA,e216af3ebcd04dee9c4f67e7502ecba3,CDU Batch-1,S-011,21,51,37,26,50.98,413,1914,21063,9.09,1678,87.67,34,28,54.9,113,542,5763,9.4,473,87.27
Chaitanya Deemed-to-be University,CDU (Chaitanya Deemed University),Semester 2,NIAT - DSA,e216af3ebcd04dee9c4f67e7502ecba3,CDU Batch-1,S-012,21,60,44,37,61.67,378,1803,22680,7.95,1550,85.97,39,45,75,127,849,7620,11.14,713,83.98
Chaitanya Deemed-to-be University,CDU (Chaitanya Deemed University),Semester 2,NIAT - DSA,e216af3ebcd04dee9c4f67e7502ecba3,CDU Batch-1,S-013,21,60,47,38,63.33,482,2220,28920,7.68,1951,87.88,42,43,71.67,126,1085,7560,14.35,872,80.37
Chaitanya Deemed-to-be University,CDU (Chaitanya Deemed University),Semester 2,NIAT - DSA,e216af3ebcd04dee9c4f67e7502ecba3,CDU Batch-1,S-014,21,60,42,26,43.33,415,1306,24900,5.24,1111,85.07,38,33,55,97,385,5820,6.62,274,71.17
Chaitanya Deemed-to-be University,CDU (Chaitanya Deemed University),Semester 2,NIAT - DSA,e216af3ebcd04dee9c4f67e7502ecba3,CDU Batch-1,S-015,21,60,42,45,75,437,2204,26220,8.41,1871,84.89,39,47,78.33,102,887,6120,14.49,691,77.9
Chaitanya Deemed-to-be University,CDU (Chaitanya Deemed University),Semester 2,NIAT - DSA,e216af3ebcd04dee9c4f67e7502ecba3,CDU Batch-1,S-016,21,76,38,47,61.84,393,2465,29868,8.25,2128,86.33,37,54,71.05,130,1558,9880,15.77,1305,83.76
Chaitanya Deemed-to-be University,CDU (Chaitanya Deemed University),Semester 2,NIAT - DSA,e216af3ebcd04dee9c4f67e7502ecba3,CDU Batch-1,S-017,21,60,41,33,55,420,957,25200,3.8,820,85.68,41,35,58.33,130,398,7800,5.1,318,79.9
Chaitanya Deemed-to-be University,CDU (Chaitanya Deemed University),Semester 2,NIAT - DSA,e216af3ebcd04dee9c4f67e7502ecba3,CDU Batch-1,S-018,21,61,35,33,54.1,365,1168,22265,5.25,1079,92.38,29,40,65.57,101,639,6161,10.37,519,81.22
Chaitanya Deemed-to-be University,CDU (Chaitanya Deemed University),Semester 2,NIAT - DSA,e216af3ebcd04dee9c4f67e7502ecba3,CDU Batch-1,S-019,21,29,32,15,51.72,340,315,9860,3.19,276,87.62,29,15,51.72,93,151,2697,5.6,109,72.19
Chaitanya Deemed-to-be University,CDU (Chaitanya Deemed University),Semester 2,NIAT - DSA,e216af3ebcd04dee9c4f67e7502ecba3,CDU Batch-1,S-020,21,46,44,31,67.39,413,631,18998,3.32,543,86.05,40,32,69.57,127,456,5842,7.81,354,77.63
Chaitanya Deemed-to-be University,CDU (Chaitanya Deemed University),Semester 2,NIAT - DSA,e216af3ebcd04dee9c4f67e7502ecba3,CDU Batch-1,S-021,21,132,45,15,11.36,377,416,49764,0.84,384,92.31,47,16,12.12,129,159,17028,0.93,113,71.07
Chaitanya Deemed-to-be University,CDU (Chaitanya Deemed University),Semester 2,NUMERICAL ABILITY AND REASONING SKILLS FOR ENGINEERS,a8cf878f094b4c8292a193b64620afd8,CDU Batch-1,S-001,21,64,9,26,40.63,180,1252,11520,10.87,1113,88.9,0,0,0,0,0,0,0,0,0
Chaitanya Deemed-to-be University,CDU (Chaitanya Deemed University),Semester 2,NUMERICAL ABILITY AND REASONING SKILLS FOR ENGINEERS,a8cf878f094b4c8292a193b64620afd8,CDU Batch-1,S-002,21,64,7,33,51.56,140,1649,8960,18.4,1445,87.63,0,0,0,0,0,0,0,0,0
Chaitanya Deemed-to-be University,CDU (Chaitanya Deemed University),Semester 2,NUMERICAL ABILITY AND REASONING SKILLS FOR ENGINEERS,a8cf878f094b4c8292a193b64620afd8,CDU Batch-1,S-003,21,80,9,34,42.5,180,2171,14400,15.08,1919,88.39,0,0,0,0,0,0,0,0,0
Chaitanya Deemed-to-be University,CDU (Chaitanya Deemed University),Semester 2,NUMERICAL ABILITY AND REASONING SKILLS FOR ENGINEERS,a8cf878f094b4c8292a193b64620afd8,CDU Batch-1,S-004,21,94,9,46,48.94,180,2890,16920,17.08,2432,84.15,0,0,0,0,0,0,0,0,0
Chaitanya Deemed-to-be University,CDU (Chaitanya Deemed University),Semester 2,NUMERICAL ABILITY AND REASONING SKILLS FOR ENGINEERS,a8cf878f094b4c8292a193b64620afd8,CDU Batch-1,S-005,21,94,8,49,52.13,160,3022,15040,20.09,2575,85.21,0,0,0,0,0,0,0,0,0
Chaitanya Deemed-to-be University,CDU (Chaitanya Deemed University),Semester 2,NUMERICAL ABILITY AND REASONING SKILLS FOR ENGINEERS,a8cf878f094b4c8292a193b64620afd8,CDU Batch-1,S-006,21,62,8,29,46.77,160,1630,9920,16.43,1457,89.39,0,0,0,0,0,0,0,0,0
Chaitanya Deemed-to-be University,CDU (Chaitanya Deemed University),Semester 2,NUMERICAL ABILITY AND REASONING SKILLS FOR ENGINEERS,a8cf878f094b4c8292a193b64620afd8,CDU Batch-1,S-007,21,60,6,22,36.67,120,626,7200,8.69,560,89.46,0,0,0,0,0,0,0,0,0
Chaitanya Deemed-to-be University,CDU (Chaitanya Deemed University),Semester 2,NUMERICAL ABILITY AND REASONING SKILLS FOR ENGINEERS,a8cf878f094b4c8292a193b64620afd8,CDU Batch-1,S-008,21,58,9,18,31.03,180,1191,10440,11.41,993,83.38,0,0,0,0,0,0,0,0,0
Chaitanya Deemed-to-be University,CDU (Chaitanya Deemed University),Semester 2,NUMERICAL ABILITY AND REASONING SKILLS FOR ENGINEERS,a8cf878f094b4c8292a193b64620afd8,CDU Batch-1,S-009,21,60,8,35,58.33,160,2860,9600,29.79,2533,88.57,0,0,0,0,0,0,0,0,0
Chaitanya Deemed-to-be University,CDU (Chaitanya Deemed University),Semester 2,NUMERICAL ABILITY AND REASONING SKILLS FOR ENGINEERS,a8cf878f094b4c8292a193b64620afd8,CDU Batch-1,S-010,21,70,7,16,22.86,140,799,9800,8.15,661,82.73,0,0,0,0,0,0,0,0,0
Chaitanya Deemed-to-be University,CDU (Chaitanya Deemed University),Semester 2,NUMERICAL ABILITY AND REASONING SKILLS FOR ENGINEERS,a8cf878f094b4c8292a193b64620afd8,CDU Batch-1,S-011,21,51,8,22,43.14,160,1114,8160,13.65,989,88.78,0,0,0,0,0,0,0,0,0
Chaitanya Deemed-to-be University,CDU (Chaitanya Deemed University),Semester 2,NUMERICAL ABILITY AND REASONING SKILLS FOR ENGINEERS,a8cf878f094b4c8292a193b64620afd8,CDU Batch-1,S-012,21,60,8,24,40,160,981,9600,10.22,863,87.97,0,0,0,0,0,0,0,0,0
Chaitanya Deemed-to-be University,CDU (Chaitanya Deemed University),Semester 2,NUMERICAL ABILITY AND REASONING SKILLS FOR ENGINEERS,a8cf878f094b4c8292a193b64620afd8,CDU Batch-1,S-013,21,60,7,24,40,140,1442,8400,17.17,1265,87.73,0,0,0,0,0,0,0,0,0
Chaitanya Deemed-to-be University,CDU (Chaitanya Deemed University),Semester 2,NUMERICAL ABILITY AND REASONING SKILLS FOR ENGINEERS,a8cf878f094b4c8292a193b64620afd8,CDU Batch-1,S-014,21,60,7,36,60,140,1470,8400,17.5,1300,88.44,0,0,0,0,0,0,0,0,0
Chaitanya Deemed-to-be University,CDU (Chaitanya Deemed University),Semester 2,NUMERICAL ABILITY AND REASONING SKILLS FOR ENGINEERS,a8cf878f094b4c8292a193b64620afd8,CDU Batch-1,S-015,21,60,7,25,41.67,140,1161,8400,13.82,1028,88.54,0,0,0,0,0,0,0,0,0
Chaitanya Deemed-to-be University,CDU (Chaitanya Deemed University),Semester 2,NUMERICAL ABILITY AND REASONING SKILLS FOR ENGINEERS,a8cf878f094b4c8292a193b64620afd8,CDU Batch-1,S-016,21,76,7,23,30.26,140,812,10640,7.63,658,81.03,0,0,0,0,0,0,0,0,0
Chaitanya Deemed-to-be University,CDU (Chaitanya Deemed University),Semester 2,NUMERICAL ABILITY AND REASONING SKILLS FOR ENGINEERS,a8cf878f094b4c8292a193b64620afd8,CDU Batch-1,S-017,21,60,8,13,21.67,160,531,9600,5.53,472,88.89,0,0,0,0,0,0,0,0,0
Chaitanya Deemed-to-be University,CDU (Chaitanya Deemed University),Semester 2,NUMERICAL ABILITY AND REASONING SKILLS FOR ENGINEERS,a8cf878f094b4c8292a193b64620afd8,CDU Batch-1,S-018,21,61,8,27,44.26,160,1081,9760,11.08,948,87.7,0,0,0,0,0,0,0,0,0
Chaitanya Deemed-to-be University,CDU (Chaitanya Deemed University),Semester 2,NUMERICAL ABILITY AND REASONING SKILLS FOR ENGINEERS,a8cf878f094b4c8292a193b64620afd8,CDU Batch-1,S-019,21,29,8,2,6.9,160,15,4640,0.32,10,66.67,0,0,0,0,0,0,0,0,0
Chaitanya Deemed-to-be University,CDU (Chaitanya Deemed University),Semester 2,NUMERICAL ABILITY AND REASONING SKILLS FOR ENGINEERS,a8cf878f094b4c8292a193b64620afd8,CDU Batch-1,S-020,21,46,7,13,28.26,140,371,6440,5.76,338,91.11,0,0,0,0,0,0,0,0,0
Chaitanya Deemed-to-be University,CDU (Chaitanya Deemed University),Semester 2,NUMERICAL ABILITY AND REASONING SKILLS FOR ENGINEERS,a8cf878f094b4c8292a193b64620afd8,CDU Batch-1,S-021,21,132,10,8,6.06,200,299,26400,1.13,269,89.97,0,0,0,0,0,0,0,0,0
Chaitanya Deemed-to-be University,CDU (Chaitanya Deemed University),Semester 2,Node JS,d82d6905669442c48c0cbd2c887c1b53,CDU Batch-1,S-001,21,64,2,17,26.56,60,861,3840,22.42,756,87.8,2,18,28.13,12,60,768,7.81,43,71.67
Chaitanya Deemed-to-be University,CDU (Chaitanya Deemed University),Semester 2,Node JS,d82d6905669442c48c0cbd2c887c1b53,CDU Batch-1,S-002,21,64,2,19,29.69,60,807,3840,21.02,690,85.5,2,14,21.88,12,74,768,9.64,55,74.32
Chaitanya Deemed-to-be University,CDU (Chaitanya Deemed University),Semester 2,Node JS,d82d6905669442c48c0cbd2c887c1b53,CDU Batch-1,S-003,21,80,3,13,16.25,80,815,6400,12.73,734,90.06,2,10,12.5,12,46,960,4.79,24,52.17
Chaitanya Deemed-to-be University,CDU (Chaitanya Deemed University),Semester 2,Node JS,d82d6905669442c48c0cbd2c887c1b53,CDU Batch-1,S-004,21,94,4,27,28.72,140,2455,13160,18.66,2139,87.13,4,28,29.79,28,287,2632,10.9,171,59.58
Chaitanya Deemed-to-be University,CDU (Chaitanya Deemed University),Semester 2,Node JS,d82d6905669442c48c0cbd2c887c1b53,CDU Batch-1,S-005,21,94,4,24,25.53,120,1391,11280,12.33,1215,87.35,4,19,20.21,24,182,2256,8.07,115,63.19
Chaitanya Deemed-to-be University,CDU (Chaitanya Deemed University),Semester 2,Node JS,d82d6905669442c48c0cbd2c887c1b53,CDU Batch-1,S-006,21,62,3,11,17.74,60,460,3720,12.37,417,90.65,1,10,16.13,4,13,248,5.24,4,30.77
Chaitanya Deemed-to-be University,CDU (Chaitanya Deemed University),Semester 2,Node JS,d82d6905669442c48c0cbd2c887c1b53,CDU Batch-1,S-007,21,60,3,7,11.67,80,244,4800,5.08,225,92.21,1,7,11.67,8,23,480,4.79,14,60.87
Chaitanya Deemed-to-be University,CDU (Chaitanya Deemed University),Semester 2,Node JS,d82d6905669442c48c0cbd2c887c1b53,CDU Batch-1,S-008,21,58,1,5,8.62,20,83,1160,7.16,76,91.57,1,6,10.34,4,8,232,3.45,3,37.5
Chaitanya Deemed-to-be University,CDU (Chaitanya Deemed University),Semester 2,Node JS,d82d6905669442c48c0cbd2c887c1b53,CDU Batch-1,S-009,21,60,3,6,10,100,464,6000,7.73,405,87.28,3,6,10,20,36,1200,3,22,61.11
